INCIDENTID,TYPE,DESCRIPTION,DATE,DISTRICT,STATE,ADDRESS,asWKT
140772797,NON_CRIMINAL,"AIDED CASE, MENTAL DISTURBED",2014-12-29,SOUTHERN,PSYCHOPATHIC CASE,0.0 Block of ESSEX ST,POINT(37.7861366787583 -122.395148901368)
140779470,DRUNKENNESS,UNDER INFLUENCE OF ALCOHOL IN A PUBLIC PLACE,2014-12-29,SOUTHERN,"ARREST, BOOKED",800.0 Block of BRYANT ST,POINT(37.7752316978411 -122.403742962696)
146154755,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",2014-12-29,TARAVAL,NONE,2600.0 Block of OCEAN AV,POINT(37.7319786221783 -122.473976161096)
140661645,NON_CRIMINAL,"AIDED CASE, MENTAL DISTURBED",2014-12-29,NORTHERN,PSYCHOPATHIC CASE,FILLMORE ST / BEACH ST,POINT(37.8043572547131 -122.437046332542)
140756898,NON_CRIMINAL,PROPERTY FOR IDENTIFICATION,2014-12-29,SOUTHERN,"ARREST, BOOKED",0.0 Block of SHERMAN ST,POINT(37.7767872607485 -122.406195186001)
140740039,MISSING_PERSON,FOUND PERSON,2014-12-29,PARK,LOCATED,1200.0 Block of BRODERICK ST,POINT(37.7818694280607 -122.440936518884)
140639062,NON_CRIMINAL,"AIDED CASE, MENTAL DISTURBED",2014-12-29,SOUTHERN,NONE,100.0 Block of 6TH ST,POINT(37.7805299878566 -122.40809742086)
140774840,OTHER_OFFENSES,TRAFFIC VIOLATION ARREST,2014-12-29,INGLESIDE,"ARREST, BOOKED",2200.0 Block of SAN JOSE AV,POINT(37.7210949453997 -122.446248268766)
140749586,NON_CRIMINAL,"DEATH REPORT, CAUSE UNKNOWN",2014-12-29,BAYVIEW,NONE,1900.0 Block of PALOU AV,POINT(37.7377251686765 -122.397278652642)
140693999,DRUG_NARCOTIC,POSSESSION OF MARIJUANA,2014-12-29,NORTHERN,"ARREST, BOOKED",FERN ST / VANNESS AV,POINT(37.7880116319259 -122.421861006168)
146166227,LARCENY_THEFT,PETTY THEFT OF PROPERTY,2014-12-29,RICHMOND,NONE,100.0 Block of SEALROCK DR,POINT(37.780780255386 -122.508913313672)
146202467,LARCENY_THEFT,GRAND THEFT FROM LOCKED AUTO,2014-12-29,CENTRAL,NONE,LOMBARD ST / LEAVENWORTH ST,POINT(37.8022023204005 -122.417970141118)
140719818,MISSING_PERSON,FOUND PERSON,2014-12-29,INGLESIDE,LOCATED,100.0 Block of PERSIA AV,POINT(37.7227377050016 -122.434881800612)
146188011,LARCENY_THEFT,PETTY THEFT OF PROPERTY,2014-12-29,SOUTHERN,NONE,MARKET ST / 5TH ST,POINT(37.7839916768457 -122.408068345148)
140775600,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,2014-12-29,PARK,"ARREST, BOOKED",HAIGHT ST / STANYAN ST,POINT(37.7691662978348 -122.45353456066)
146164914,LARCENY_THEFT,GRAND THEFT FROM LOCKED AUTO,2014-12-29,NORTHERN,NONE,GOUGH ST / PINE ST,POINT(37.7889945829255 -122.42542392928)
140751763,FRAUD,"CREDIT CARD, THEFT BY USE OF",2014-12-29,MISSION,NONE,24TH ST / MISSION ST,POINT(37.7522391652921 -122.418448186101)
140727009,OTHER_OFFENSES,TRAFFIC VIOLATION,2014-12-29,BAYVIEW,"ARREST, CITED",GILMAN AV / INGALLS ST,POINT(37.7203513039122 -122.391872492835)
140648621,OTHER_OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",2014-12-29,TENDERLOIN,"ARREST, CITED",ELLIS ST / HYDE ST,POINT(37.7844496613088 -122.416075285051)
140779856,OTHER_OFFENSES,RESISTING ARREST,2014-12-29,TENDERLOIN,"ARREST, BOOKED",500.0 Block of ELLIS ST,POINT(37.7844671175622 -122.415059176521)
140714545,LARCENY_THEFT,PETTY THEFT FROM LOCKED AUTO,2014-12-29,SOUTHERN,NONE,HOWARD ST / DORE ST,POINT(37.7745158140774 -122.41377030858)
140678418,ASSAULT,AGGRAVATED ASSAULT WITH BODILY FORCE,2014-12-29,INGLESIDE,NONE,300.0 Block of NAGLEE AV,POINT(37.7141886103458 -122.449520516042)
140736339,LARCENY_THEFT,PETTY THEFT OF PROPERTY,2014-12-29,TENDERLOIN,NONE,100.0 Block of HYDE ST,POINT(37.7819212361641 -122.415604499444)
140753656,LARCENY_THEFT,PETTY THEFT FROM UNLOCKED AUTO,2014-12-29,CENTRAL,NONE,300.0 Block of VALLEJO ST,POINT(37.7993371398658 -122.403627828424)
140656016,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,2014-12-29,SOUTHERN,"ARREST, BOOKED",800.0 Block of BRYANT ST,POINT(37.7752316978411 -122.403742962696)
140788192,LARCENY_THEFT,PETTY THEFT WITH PRIOR,2014-12-29,CENTRAL,"ARREST, BOOKED",1600.0 Block of THE EMBARCADERONORTH ST,POINT(37.8064164582386 -122.404864532748)
146151488,LARCENY_THEFT,PETTY THEFT OF PROPERTY,2014-12-29,TARAVAL,NONE,8TH AV / IRVING ST,POINT(37.7640820716147 -122.46524512187)
140774492,DRUG_NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,2014-12-29,MISSION,"ARREST, BOOKED",1800.0 Block of FOLSOM ST,POINT(37.7685095051348 -122.415656120604)
140808728,BURGLARY,"BURGLARY,STORE UNDER CONSTRUCTION, UNLAWFUL ENTRY",2014-12-29,MISSION,NONE,900.0 Block of POTRERO AV,POINT(37.7568815847358 -122.406662657485)
140730068,LARCENY_THEFT,GRAND THEFT PICKPOCKET,2014-12-29,NORTHERN,NONE,2100.0 Block of BEACH ST,POINT(37.8037033945651 -122.444476546939)
146156820,LARCENY_THEFT,GRAND THEFT FROM LOCKED AUTO,2014-12-29,NORTHERN,NONE,1100.0 Block of GEARY BL,POINT(37.7855541892756 -122.421549035061)
140684863,ASSAULT,AGGRAVATED ASSAULT WITH BODILY FORCE,2014-12-29,SOUTHERN,NONE,MISSION ST / 4TH ST,POINT(37.7844788539041 -122.404270179486)
140686370,LARCENY_THEFT,GRAND THEFT FROM LOCKED AUTO,2014-12-29,CENTRAL,NONE,300.0 Block of WASHINGTON ST,POINT(37.7960632989196 -122.399336328169)
140818460,LARCENY_THEFT,GRAND THEFT FROM A BUILDING,2014-12-29,RICHMOND,NONE,500.0 Block of BALBOA ST,POINT(37.777109989763 -122.464299159733)
140652321,ASSAULT,BATTERY,2014-12-29,TENDERLOIN,"ARREST, BOOKED",8TH ST / MARKET ST,POINT(37.7787192628187 -122.414743835382)
140819048,ROBBERY,"ROBBERY, BODILY FORCE",2014-12-29,SOUTHERN,JUVENILE CITED,1000.0 Block of MARKET ST,POINT(37.7822344668014 -122.410348517531)
140669871,NON_CRIMINAL,LOST PROPERTY,2014-12-29,NORTHERN,NONE,GEARY BL / WEBSTER ST,POINT(37.7845681170633 -122.431206932079)
140734678,LARCENY_THEFT,GRAND THEFT FROM LOCKED AUTO,2014-12-29,SOUTHERN,NONE,9TH ST / NATOMA ST,POINT(37.7754368242759 -122.413721365568)
140810240,OTHER_OFFENSES,CONSPIRACY,2014-12-29,SOUTHERN,JUVENILE BOOKED,MARKET ST / 7TH ST,POINT(37.7804777480805 -122.412515341356)
140821269,NON_CRIMINAL,LOST PROPERTY,2014-12-29,BAYVIEW,NONE,700.0 Block of INNES AV,POINT(37.7304873962007 -122.372856172379)
140772264,LARCENY_THEFT,PETTY THEFT FROM LOCKED AUTO,2014-12-29,RICHMOND,NONE,2400.0 Block of BUSH ST,POINT(37.7865908996203 -122.437704380049)
140640451,NON_CRIMINAL,"AIDED CASE, MENTAL DISTURBED",2014-12-29,SOUTHERN,PSYCHOPATHIC CASE,1000.0 Block of MISSION ST,POINT(37.7806541998419 -122.409171543627)
140808176,LARCENY_THEFT,PETTY THEFT FROM LOCKED AUTO,2014-12-29,NORTHERN,NONE,0.0 Block of MARINA BL,POINT(37.8051543957749 -122.432330106429)
140792234,LARCENY_THEFT,PETTY THEFT FROM LOCKED AUTO,2014-12-29,MISSION,NONE,2200.0 Block of ALAMEDA ST,POINT(37.7682598817719 -122.407560305547)
140707227,ASSAULT,AGGRAVATED ASSAULT WITH BODILY FORCE,2014-12-29,SOUTHERN,NONE,1100.0 Block of MARKET ST,POINT(37.7788835747644 -122.41459619235)
140763194,BURGLARY,"BURGLARY OF APARTMENT HOUSE, UNLAWFUL ENTRY",2014-12-29,BAYVIEW,"ARREST, BOOKED",0.0 Block of CAMERON WY,POINT(37.7200949927175 -122.385763628342)
146196224,LARCENY_THEFT,GRAND THEFT FROM LOCKED AUTO,2014-12-29,CENTRAL,NONE,PINE ST / MASON ST,POINT(37.7908806834237 -122.410626812815)
140680673,MISSING_PERSON,MISSING ADULT,2014-12-29,INGLESIDE,LOCATED,800.0 Block of HURON AV,POINT(37.710475560187 -122.451395771374)
140746231,VEHICLE_THEFT,STOLEN AUTOMOBILE,2014-12-29,TARAVAL,NONE,3200.0 Block of 20TH AV,POINT(37.7300889922559 -122.475979952962)
140748265,ASSAULT,BATTERY,2014-12-29,NORTHERN,NONE,400.0 Block of FULTON ST,POINT(37.7785909333991 -122.424318054984)
140668328,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",2014-12-29,RICHMOND,"ARREST, CITED",GEARY BL / 3RD AV,POINT(37.7811580519501 -122.461062711176)
140783584,ASSAULT,INFLICT INJURY ON COHABITEE,2014-12-29,MISSION,"ARREST, BOOKED",2600.0 Block of MISSION ST,POINT(37.7550682988349 -122.418671377047)
146200621,LARCENY_THEFT,PETTY THEFT OF PROPERTY,2014-12-29,PARK,NONE,1300.0 Block of CLAYTON ST,POINT(37.7596011866374 -122.446451994084)
140824445,NON_CRIMINAL,AIDED CASE,2014-12-29,NORTHERN,PSYCHOPATHIC CASE,0.0 Block of CHURCH ST,POINT(37.7703389803038 -122.429181208452)
140740170,VEHICLE_THEFT,STOLEN TRUCK,2014-12-29,BAYVIEW,NONE,500.0 Block of SILLIMAN ST,POINT(37.7299916266081 -122.410293405003)
140658589,OTHER_OFFENSES,POSSESSION OF BURGLARY TOOLS,2014-12-29,TENDERLOIN,"ARREST, BOOKED",100.0 Block of GOLDEN GATE AV,POINT(37.7819985762715 -122.413069580431)
140705033,LARCENY_THEFT,GRAND THEFT PICKPOCKET,2014-12-29,CENTRAL,NONE,2800.0 Block of TAYLOR ST,POINT(37.8089513016416 -122.415887451278)
140819509,FORGERY_COUNTERFEITING,"FORGERY, GOVERNMENT OR CORPORATE SEALS",2014-12-29,NORTHERN,NONE,0.0 Block of MARINA BL,POINT(37.8051543957749 -122.432330106429)
140725166,OTHER_OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",2014-12-29,BAYVIEW,"ARREST, CITED",600.0 Block of THORNTON AV,POINT(37.7314564198404 -122.40081858664)
146173573,LARCENY_THEFT,GRAND THEFT FROM LOCKED AUTO,2014-12-29,SOUTHERN,NONE,BRYANT ST / THE EMBARCADEROSOUTH ST,POINT(37.7871027247862 -122.388007401911)
140683809,NON_CRIMINAL,AIDED CASE,2014-12-29,RICHMOND,NONE,FULTON ST / 47TH AV,POINT(37.7714939969712 -122.507750131004)
140788835,BURGLARY,"BURGLARY OF RESIDENCE, FORCIBLE ENTRY",2014-12-29,TARAVAL,NONE,100.0 Block of MERCED AV,POINT(37.7437797972818 -122.462157085589)
140744279,MISSING_PERSON,MISSING JUVENILE,2014-12-29,PARK,LOCATED,2000.0 Block of GROVE ST,POINT(37.7743235859548 -122.450317430976)
140652412,ASSAULT,AGGRAVATED ASSAULT WITH BODILY FORCE,2014-12-29,INGLESIDE,"ARREST, BOOKED",2100.0 Block of ALEMANY BL,POINT(37.7184091293875 -122.441542318573)
140755458,OTHER_OFFENSES,RESISTING ARREST,2014-12-29,SOUTHERN,"ARREST, CITED",100.0 Block of SPEAR ST,POINT(37.7913871129963 -122.392819427019)
140784269,LARCENY_THEFT,ATTEMPTED THEFT FROM A BUILDING,2014-12-29,SOUTHERN,NONE,1000.0 Block of MISSION ST,POINT(37.7801547127178 -122.409684932824)
146201055,NON_CRIMINAL,LOST PROPERTY,2014-12-29,MISSION,NONE,3200.0 Block of 20TH ST,POINT(37.7589283811602 -122.413614572551)
140712113,KIDNAPPING,FALSE IMPRISONMENT,2014-12-29,SOUTHERN,"ARREST, BOOKED",MORRIS ST / HARRISON ST,POINT(37.7777004248163 -122.403532272846)
146200568,NON_CRIMINAL,LOST PROPERTY,2014-12-29,NORTHERN,NONE,EDDY ST / GOUGH ST,POINT(37.7824756423068 -122.424109315499)
146164168,LARCENY_THEFT,GRAND THEFT FROM UNLOCKED AUTO,2014-12-29,SOUTHERN,NONE,HAWTHORNE ST / FOLSOM ST,POINT(37.7846680654235 -122.397816589532)
140788948,SUSPICIOUS_OCC,SUSPICIOUS OCCURRENCE,2014-12-29,SOUTHERN,NONE,600.0 Block of MARKET ST,POINT(37.787838017359 -122.403126181258)
140791208,LARCENY_THEFT,GRAND THEFT FROM PERSON,2014-12-29,MISSION,NONE,20TH ST / FLORIDA ST,POINT(37.7591351966827 -122.410761834615)
146171066,LARCENY_THEFT,GRAND THEFT FROM LOCKED AUTO,2014-12-29,SOUTHERN,NONE,200.0 Block of STEVENSON ST,POINT(37.7856972476267 -122.404894601208)
140651066,NON_CRIMINAL,LOST PROPERTY,2014-12-29,TENDERLOIN,NONE,400.0 Block of TAYLOR ST,POINT(37.7860427543817 -122.411380457904)
140801891,MISSING_PERSON,FOUND PERSON,2014-12-29,SOUTHERN,NONE,0.0 Block of DORE ST,POINT(37.7738519786006 -122.412996750977)
140817177,OTHER_OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",2014-12-29,SOUTHERN,"ARREST, CITED",4TH ST / FOLSOM ST,POINT(37.7820238479272 -122.401161555602)
140661134,DRUG_NARCOTIC,POSSESSION OF METH-AMPHETAMINE,2014-12-29,CENTRAL,"ARREST, BOOKED",900.0 Block of POST ST,POINT(37.7872774373005 -122.416654238924)
140745409,LARCENY_THEFT,GRAND THEFT FROM LOCKED AUTO,2014-12-29,SOUTHERN,NONE,400.0 Block of NATOMA ST,POINT(37.7805149965828 -122.407190022272)
140795915,LARCENY_THEFT,PETTY THEFT FROM LOCKED AUTO,2014-12-29,NORTHERN,NONE,1500.0 Block of GEARY BL,POINT(37.7849089198821 -122.428653053162)
140721891,ASSAULT,AGGRAVATED ASSAULT WITH BODILY FORCE,2014-12-29,RICHMOND,NONE,1400.0 Block of BAKER ST,POINT(37.7841563401203 -122.442904783044)
140751666,NON_CRIMINAL,"AIDED CASE, MENTAL DISTURBED",2014-12-29,CENTRAL,PSYCHOPATHIC CASE,700.0 Block of BEACH ST,POINT(37.8064449999672 -122.421875933227)
140722338,LARCENY_THEFT,PETTY THEFT BICYCLE,2014-12-29,MISSION,NONE,500.0 Block of CAPP ST,POINT(37.758038627265 -122.41794413363)
140665910,LARCENY_THEFT,PETTY THEFT FROM A BUILDING,2014-12-29,SOUTHERN,NONE,1400.0 Block of FOLSOM ST,POINT(37.772828348238 -122.412865260463)
140643988,DRUG_NARCOTIC,POSSESSION OF METH-AMPHETAMINE,2014-12-29,CENTRAL,"ARREST, BOOKED",PINE ST / JONES ST,POINT(37.7904619656554 -122.413918209236)
140706887,OTHER_OFFENSES,TRAFFIC VIOLATION ARREST,2014-12-29,RICHMOND,"ARREST, BOOKED",BALBOA ST / 14TH AV,POINT(37.7768428512259 -122.472573602481)
140679228,OTHER_OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",2014-12-29,PARK,"ARREST, CITED",CLAYTON ST / PEMBERTON PL,POINT(37.7588542760237 -122.446395389106)
140666720,LARCENY_THEFT,GRAND THEFT FROM LOCKED AUTO,2014-12-29,SOUTHERN,NONE,HARRISON ST / HAWTHORNE ST,POINT(37.7834404321474 -122.396265814237)
140750890,NON_CRIMINAL,"AIDED CASE, MENTAL DISTURBED",2014-12-29,CENTRAL,PSYCHOPATHIC CASE,700.0 Block of VALLEJO ST,POINT(37.7985044620273 -122.409635572516)
140791725,LARCENY_THEFT,GRAND THEFT FROM LOCKED AUTO,2014-12-29,PARK,NONE,OFARRELL ST / SCOTT ST,POINT(37.7826606461677 -122.437636410273)
140661532,DRUG_NARCOTIC,POSSESSION OF HEROIN,2014-12-29,NORTHERN,"ARREST, BOOKED",ELM ST / POLK ST,POINT(37.7817034302206 -122.418904741341)
140726697,OTHER_OFFENSES,RESISTING ARREST,2014-12-29,NORTHERN,NONE,OFARRELL ST / LARKIN ST,POINT(37.7851670875814 -122.417903977564)
140666491,LARCENY_THEFT,GRAND THEFT FROM PERSON,2014-12-29,SOUTHERN,NONE,300.0 Block of 11TH ST,POINT(37.7709657259945 -122.412843427871)
140754278,NON_CRIMINAL,"AIDED CASE, MENTAL DISTURBED",2014-12-29,BAYVIEW,PSYCHOPATHIC CASE,700.0 Block of LECONTE AV,POINT(37.716736871192 -122.397340196541)
140701586,VEHICLE_THEFT,STOLEN AUTOMOBILE,2014-12-29,BAYVIEW,NONE,1400.0 Block of REVERE AV,POINT(37.7299035698735 -122.386980485031)
146152878,LARCENY_THEFT,PETTY THEFT OF PROPERTY,2014-12-29,SOUTHERN,NONE,800.0 Block of BRYANT ST,POINT(37.7752316978411 -122.403742962696)
140655535,VANDALISM,"MALICIOUS MISCHIEF, BREAKING WINDOWS",2014-12-29,MISSION,"ARREST, BOOKED",800.0 Block of VALENCIA ST,POINT(37.7600014338508 -122.421374105836)
140642106,WARRANTS,WARRANT ARREST,2014-12-29,SOUTHERN,"ARREST, BOOKED",6TH ST / JESSIE ST,POINT(37.7813987341188 -122.409247675547)
140690804,BURGLARY,"BURGLARY, FORCIBLE ENTRY",2014-12-29,SOUTHERN,NONE,0.0 Block of 3RD ST,POINT(37.7870834125039 -122.403022213173)
140789485,VEHICLE_THEFT,STOLEN AUTOMOBILE,2014-12-29,CENTRAL,UNFOUNDED,GREEN ST / LEAVENWORTH ST,POINT(37.7984732452098 -122.417219538328)
140782229,VEHICLE_THEFT,STOLEN TRUCK,2014-12-29,NORTHERN,NONE,1700.0 Block of JACKSON ST,POINT(37.7938235180131 -122.423654510448)
140710361,VANDALISM,"MALICIOUS MISCHIEF, BREAKING WINDOWS",2014-12-29,CENTRAL,NONE,0.0 Block of DRUMM ST,POINT(37.7939279934898 -122.39640535917)
140717668,LARCENY_THEFT,GRAND THEFT SHOPLIFTING,2014-12-29,SOUTHERN,NONE,800.0 Block of MARKET ST,POINT(37.7847532835996 -122.407036790381)
146157298,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",2014-12-29,SOUTHERN,NONE,JESSIE ST / 6TH ST,POINT(37.7813987341188 -122.409247675547)
140694408,WARRANTS,WARRANT ARREST,2014-12-29,TENDERLOIN,"ARREST, BOOKED",TURK ST / TAYLOR ST,POINT(37.7832145190309 -122.410768766343)
140817343,ASSAULT,BATTERY,2014-12-29,MISSION,NONE,3100.0 Block of 16TH ST,POINT(37.7648097836461 -122.423105799335)
140767475,WARRANTS,WARRANT ARREST,2014-12-29,SOUTHERN,"ARREST, BOOKED",6TH ST / MARKET ST,POINT(37.7822305870333 -122.41029351969)
140746316,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,2014-12-29,CENTRAL,"ARREST, BOOKED",PINE ST / STOCKTON ST,POINT(37.7912964515985 -122.40734222874)
146199977,LARCENY_THEFT,GRAND THEFT FROM LOCKED AUTO,2014-12-29,TENDERLOIN,NONE,MASON ST / OFARRELL ST,POINT(37.7862042105592 -122.409686191837)
140696551,LARCENY_THEFT,GRAND THEFT FROM A BUILDING,2014-12-29,CENTRAL,NONE,1100.0 Block of UNION ST,POINT(37.7993344044781 -122.418246577225)
140752868,VEHICLE_THEFT,STOLEN AUTOMOBILE,2014-12-29,CENTRAL,NONE,DASHIELL HAMMETT ST / BUSH ST,POINT(37.7902742540355 -122.407873255517)
140700312,OTHER_OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",2014-12-29,TENDERLOIN,"ARREST, CITED",GOLDEN GATE AV / LEAVENWORTH ST,POINT(37.7818621883318 -122.413869632554)
140688081,BURGLARY,"BURGLARY, FORCIBLE ENTRY",2014-12-29,NORTHERN,NONE,300.0 Block of HAYES ST,POINT(37.7770378320546 -122.422016595692)
140742461,VEHICLE_THEFT,STOLEN AND RECOVERED VEHICLE,2014-12-29,BAYVIEW,"ARREST, BOOKED",JERROLD AV / BAY SHORE BL,POINT(37.7477613103811 -122.403564371001)
140755577,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",2014-12-29,MISSION,NONE,3000.0 Block of 16TH ST,POINT(37.7650482606046 -122.420276404895)
140753167,SUSPICIOUS_OCC,SUSPICIOUS OCCURRENCE,2014-12-29,TARAVAL,NONE,1400.0 Block of LA PLAYA ST,POINT(37.7594285064541 -122.509039210414)
140826037,DRUG_NARCOTIC,POSSESSION OF METH-AMPHETAMINE,2014-12-29,TENDERLOIN,"ARREST, BOOKED",HYDE ST / FULTON ST,POINT(37.7797870676791 -122.415127837608)
140701570,BURGLARY,"BURGLARY,RESIDENCE UNDER CONSTRT, UNLAWFUL ENTRY",2014-12-29,INGLESIDE,NONE,100.0 Block of CHAVES AV,POINT(37.7420644787963 -122.453984250072)
140664495,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,2014-12-29,INGLESIDE,"ARREST, BOOKED",700.0 Block of VIENNA ST,POINT(37.7162374882524 -122.43376448571)
140751898,LARCENY_THEFT,GRAND THEFT FROM A BUILDING,2014-12-29,MISSION,NONE,100.0 Block of SHOTWELL ST,POINT(37.7665275250764 -122.416475905327)
146192147,LARCENY_THEFT,GRAND THEFT FROM UNLOCKED AUTO,2014-12-29,NORTHERN,NONE,100.0 Block of FELL ST,POINT(37.7761878987826 -122.420662559171)
146166067,NON_CRIMINAL,LOST PROPERTY,2014-12-29,SOUTHERN,NONE,800.0 Block of BRYANT ST,POINT(37.7752316978411 -122.403742962696)
140735949,BURGLARY,"BURGLARY, FORCIBLE ENTRY",2014-12-29,NORTHERN,NONE,1100.0 Block of FRANKLIN ST,POINT(37.7853559871343 -122.423048317909)
146195806,LARCENY_THEFT,GRAND THEFT FROM LOCKED AUTO,2014-12-29,CENTRAL,NONE,PACIFIC AV / GRANT AV,POINT(37.7969028839205 -122.406831986427)
140772684,LARCENY_THEFT,PETTY THEFT FROM LOCKED AUTO,2014-12-29,CENTRAL,NONE,1800.0 Block of KEARNY ST,POINT(37.805125329521 -122.406930710053)
140812393,WARRANTS,WARRANT ARREST,2014-12-29,NORTHERN,"ARREST, BOOKED",EDDY ST / POLK ST,POINT(37.7830998244889 -122.419183096362)
140779624,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,2014-12-29,INGLESIDE,"ARREST, BOOKED",4400.0 Block of MISSION ST,POINT(37.7268417024098 -122.43300585036)
140710452,ASSAULT,AGGRAVATED ASSAULT WITH A KNIFE,2014-12-29,MISSION,NONE,26TH ST / SOUTH VAN NESS AV,POINT(37.7491729638621 -122.415954301518)
146190050,LARCENY_THEFT,GRAND THEFT FROM LOCKED AUTO,2014-12-29,INGLESIDE,NONE,GENEVA AV / PRAGUE ST,POINT(37.7127678848506 -122.431928011089)
140678731,OTHER_OFFENSES,POSSESSION OF BURGLARY TOOLS,2014-12-29,INGLESIDE,"ARREST, BOOKED",100.0 Block of EUGENIA AV,POINT(37.7416403912691 -122.421001710395)
140733799,OTHER_OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",2014-12-29,PARK,NONE,FELL ST / SHRADER ST,POINT(37.7721868787882 -122.452437410737)
146176630,LARCENY_THEFT,PETTY THEFT OF PROPERTY,2014-12-29,TARAVAL,NONE,0.0 Block of YERBABUENA AV,POINT(37.737479030583 -122.463733506368)
140706348,NON_CRIMINAL,FOUND PROPERTY,2014-12-29,SOUTHERN,NONE,800.0 Block of BRYANT ST,POINT(37.7752316978411 -122.403742962696)
140673399,LARCENY_THEFT,GRAND THEFT FROM PERSON,2014-12-29,MISSION,NONE,17TH ST / CHURCH ST,POINT(37.7628896285229 -122.42850845331)
140699737,VEHICLE_THEFT,STOLEN MOTORCYCLE,2014-12-29,TENDERLOIN,NONE,100.0 Block of OFARRELL ST,POINT(37.7865337577236 -122.406775763713)
140770547,ROBBERY,"ROBBERY ON THE STREET, STRONGARM",2014-12-29,BAYVIEW,NONE,5100.0 Block of 3RD ST,POINT(37.7308074014273 -122.39223428944)
140792789,NON_CRIMINAL,LOST PROPERTY,2014-12-29,SOUTHERN,NONE,0.0 Block of 6TH ST,POINT(37.7813196885302 -122.40920803963)
140697173,BURGLARY,"BURGLARY OF APARTMENT HOUSE, FORCIBLE ENTRY",2014-12-29,PARK,NONE,1900.0 Block of EDDY ST,POINT(37.7805537267614 -122.439453815626)
140746504,OTHER_OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",2014-12-29,NORTHERN,"ARREST, CITED",CHURCH ST / DUBOCE AV,POINT(37.769455617889 -122.429128783477)
140792701,LARCENY_THEFT,GRAND THEFT FROM A BUILDING,2014-12-29,SOUTHERN,NONE,0.0 Block of 6TH ST,POINT(37.7813196885302 -122.40920803963)
140822728,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,2014-12-29,PARK,PSYCHOPATHIC CASE,WALLER ST / STANYAN ST,POINT(37.7682463076962 -122.453354647469)
140732183,VEHICLE_THEFT,STOLEN TRUCK,2014-12-29,CENTRAL,NONE,0.0 Block of BEACH ST,POINT(37.8080736569063 -122.409072732852)
146187386,LARCENY_THEFT,PETTY THEFT OF PROPERTY,2014-12-29,SOUTHERN,NONE,HOWARD ST / NEWMONTGOMERY ST,POINT(37.7862095570656 -122.39898086887)
140661883,ROBBERY,"ROBBERY ON THE STREET, STRONGARM",2014-12-29,TENDERLOIN,NONE,500.0 Block of LEAVENWORTH ST,POINT(37.7859357653174 -122.414648625344)
140749605,ASSAULT,THREATS AGAINST LIFE,2014-12-29,MISSION,"ARREST, BOOKED",1900.0 Block of MISSION ST,POINT(37.7653977595218 -122.419661858203)
146170767,LARCENY_THEFT,PETTY THEFT OF PROPERTY,2014-12-29,BAYVIEW,NONE,0.0 Block of CONKLING ST,POINT(37.7357113731926 -122.401913402699)
140687776,ASSAULT,BATTERY,2014-12-29,SOUTHERN,NONE,1000.0 Block of HARRISON ST,POINT(37.777291473235 -122.404109519777)
140814305,LARCENY_THEFT,GRAND THEFT FROM A BUILDING,2014-12-29,NORTHERN,NONE,300.0 Block of GROVE ST,POINT(37.7777857488437 -122.423137137815)
140781566,LARCENY_THEFT,PETTY THEFT FROM LOCKED AUTO,2014-12-29,TARAVAL,NONE,300.0 Block of SLOAT BL,POINT(37.7346635086948 -122.475642791632)
140643972,ASSAULT,INFLICT INJURY ON COHABITEE,2014-12-29,SOUTHERN,"ARREST, BOOKED",1300.0 Block of MISSION ST,POINT(37.7753770103586 -122.415837893791)
140645257,NON_CRIMINAL,FOUND PROPERTY,2014-12-29,SOUTHERN,NONE,800.0 Block of BRYANT ST,POINT(37.7751775060495 -122.403675173997)
140749815,OTHER_OFFENSES,RESISTING ARREST,2014-12-29,SOUTHERN,"ARREST, BOOKED",800.0 Block of BRYANT ST,POINT(37.7752316978411 -122.403742962696)
140758656,ASSAULT,AGGRAVATED ASSAULT WITH A GUN,2014-12-29,MISSION,NONE,1000.0 Block of POTRERO AV,POINT(37.7568256145719 -122.406656623063)
140813119,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",2014-12-29,TENDERLOIN,NONE,300.0 Block of JONES ST,POINT(37.7843398105934 -122.412636205802)
